x_idx,y_idx,T,qx,qy
47,35,0.583926,1.15879e-05,0.000930227
47,36,0.578332,1.18982e-05,0.000929629
47,37,0.572742,1.21981e-05,0.000929072
47,38,0.567156,1.2487e-05,0.000928557
47,39,0.561572,1.27645e-05,0.000928085
47,40,0.555991,1.30305e-05,0.000927655
47,41,0.550412,1.32847e-05,0.00092727
47,42,0.544835,1.35268e-05,0.000926928
47,43,0.539261,1.37567e-05,0.000926631
47,44,0.533688,1.39742e-05,0.000926378
47,45,0.528116,1.41792e-05,0.00092617
47,46,0.522546,1.43716e-05,0.000926006
47,47,0.516976,1.45513e-05,0.000925888
47,48,0.511407,1.47184e-05,0.000925814
47,49,0.505839,1.48726e-05,0.000925785
47,50,0.50027,1.5014e-05,0.000925801
47,51,0.494701,1.51425e-05,0.000925863
47,52,0.489132,1.52581e-05,0.000925969
47,53,0.483562,1.53606e-05,0.00092612
47,54,0.477991,1.545e-05,0.000926317
47,55,0.472418,1.55261e-05,0.000926558
47,56,0.466844,1.55889e-05,0.000926844
47,57,0.461268,1.56382e-05,0.000927175
47,58,0.45569,1.56738e-05,0.000927551
47,59,0.45011,1.56955e-05,0.000927971
47,60,0.444526,1.57031e-05,0.000928435
47,61,0.43894,1.56963e-05,0.000928943
47,62,0.433351,1.56748e-05,0.000929494
47,63,0.427759,1.56383e-05,0.000930087
47,64,0.422162,1.55864e-05,0.000930723
47,65,0.416562,1.55187e-05,0.0009314
47,66,0.410957,1.54348e-05,0.000932118
47,67,0.405348,1.53341e-05,0.000932875
47,68,0.399735,1.52162e-05,0.000933669
47,69,0.394116,1.50806e-05,0.0009345
47,70,0.388493,1.49265e-05,0.000935366
47,71,0.382864,1.47535e-05,0.000936264
47,72,0.377229,1.4561e-05,0.000937194
47,73,0.371589,1.43483e-05,0.000938151
47,74,0.365943,1.41148e-05,0.000939134
47,75,0.360291,1.38599e-05,0.000940139
47,76,0.354633,1.3583e-05,0.000941163
47,77,0.348969,1.32835e-05,0.000942203
47,78,0.343298,1.29608e-05,0.000943255
47,79,0.337622,1.26145e-05,0.000944314
47,80,0.331938,1.22442e-05,0.000945376
47,81,0.326249,1.18494e-05,0.000946436
47,82,0.320553,1.143e-05,0.00094749
47,83,0.31485,1.09858e-05,0.000948532
47,84,0.309142,1.05167e-05,0.000949557
47,85,0.303427,1.00229e-05,0.00095056
47,86,0.297706,9.50463e-06,0.000951534
47,87,0.29198,8.9623e-06,0.000952474
47,88,0.286248,8.3965e-06,0.000953375
47,89,0.280511,7.80801e-06,0.00095423
47,90,0.274769,7.19779e-06,0.000955035
47,91,0.269022,6.56698e-06,0.000955783
47,92,0.263271,5.91692e-06,0.000956471
47,93,0.257515,5.24912e-06,0.000957092
47,94,0.251757,4.56528e-06,0.000957643
47,95,0.245995,3.86725e-06,0.000958119
47,96,0.240231,3.15705e-06,0.000958517
47,97,0.234464,2.43682e-06,0.000958834
47,98,0.228696,1.7088e-06,0.000959068
47,99,0.222926,9.75343e-07,0.000959217
47,100,0.244301,0.0427529,-0.0465437
48,0,0.755706,0.0427517,-0.046545
48,1,0.777095,4.68165e-07,0.000956588
48,2,0.771342,7.88568e-07,0.000956447
48,3,0.765589,1.11056e-06,0.000956225
48,4,0.759838,1.43484e-06,0.000955923
48,5,0.754089,1.76203e-06,0.000955545
48,6,0.748343,2.09269e-06,0.000955092
48,7,0.7426,2.42728e-06,0.000954568
48,8,0.73686,2.76614e-06,0.000953978
48,9,0.731123,3.10952e-06,0.000953325
48,10,0.725391,3.45754e-06,0.000952615
48,11,0.719663,3.81017e-06,0.000951851
48,12,0.71394,4.16731e-06,0.00095104
48,13,0.708222,4.5287e-06,0.000950187
48,14,0.702509,4.89398e-06,0.000949296
48,15,0.696802,5.2627e-06,0.000948374
48,16,0.6911,5.63429e-06,0.000947427
48,17,0.685404,6.00811e-06,0.000946459
48,18,0.679714,6.38345e-06,0.000945475
48,19,0.67403,6.75954e-06,0.000944482
48,20,0.668352,7.13557e-06,0.000943483
48,21,0.66268,7.51069e-06,0.000942485
48,22,0.657014,7.88404e-06,0.00094149
48,23,0.651354,8.25476e-06,0.000940505
48,24,0.6457,8.62197e-06,0.000939531
48,25,0.640051,8.98483e-06,0.000938575
48,26,0.634409,9.34251e-06,0.000937637
48,27,0.628771,9.69422e-06,0.000936723
48,28,0.62314,1.00392e-05,0.000935834
48,29,0.617513,1.03767e-05,0.000934974
48,30,0.611892,1.07062e-05,0.000934144
48,31,0.606275,1.10269e-05,0.000933348
48,32,0.600664,1.13383e-05,0.000932586
48,33,0.595056,1.16399e-05,0.00093186
48,34,0.589453,1.19313e-05,0.000931172
48,35,0.583854,1.2212e-05,0.000930522
48,36,0.578259,1.24816e-05,0.000929913
48,37,0.572667,1.27399e-05,0.000929345
48,38,0.567079,1.29865e-05,0.000928819
48,39,0.561494,1.32212e-05,0.000928335
48,40,0.555911,1.34439e-05,0.000927894
48,41,0.550331,1.36544e-05,0.000927496
48,42,0.544753,1.38525e-05,0.000927142
48,43,0.539177,1.40381e-05,0.000926833
48,44,0.533603,1.42111e-05,0.000926567
48,45,0.528031,1.43714e-05,0.000926346
48,46,0.522459,1.45191e-05,0.00092617
48,47,0.516889,1.4654e-05,0.000926039
48,48,0.511319,1.47761e-05,0.000925952
48,49,0.505749,1.48854e-05,0.00092591
48,50,0.50018,1.49817e-05,0.000925914
48,51,0.494611,1.50652e-05,0.000925962
48,52,0.489041,1.51357e-05,0.000926056
48,53,0.48347,1.51932e-05,0.000926194
48,54,0.477898,1.52377e-05,0.000926377
48,55,0.472326,1.52689e-05,0.000926605
48,56,0.466751,1.5287e-05,0.000926878
48,57,0.461175,1.52916e-05,0.000927196
48,58,0.455597,1.52828e-05,0.000927557
48,59,0.450017,1.52604e-05,0.000927963
48,60,0.444433,1.52242e-05,0.000928413
48,61,0.438848,1.5174e-05,0.000928907
48,62,0.433259,1.51096e-05,0.000929443
48,63,0.427666,1.50309e-05,0.000930022
48,64,0.42207,1.49374e-05,0.000930643
48,65,0.416471,1.48291e-05,0.000931304
48,66,0.410867,1.47055e-05,0.000932006
48,67,0.405258,1.45664e-05,0.000932746
48,68,0.399646,1.44115e-05,0.000933524
48,69,0.394028,1.42404e-05,0.000934338
48,70,0.388405,1.40528e-05,0.000935186
48,71,0.382778,1.38483e-05,0.000936066
48,72,0.377145,1.36266e-05,0.000936977
48,73,0.371506,1.33873e-05,0.000937915
48,74,0.365861,1.313e-05,0.000938878
48,75,0.360211,1.28545e-05,0.000939863
48,76,0.354555,1.25603e-05,0.000940867
48,77,0.348892,1.22473e-05,0.000941886
48,78,0.343224,1.19152e-05,0.000942916
48,79,0.337549,1.15637e-05,0.000943954
48,80,0.331868,1.11926e-05,0.000944994
48,81,0.326181,1.0802e-05,0.000946032
48,82,0.320487,1.03917e-05,0.000947064
48,83,0.314787,9.96187e-06,0.000948084
48,84,0.309082,9.51255e-06,0.000949087
48,85,0.30337,9.04401e-06,0.000950068
48,86,0.297652,8.5566e-06,0.000951021
48,87,0.291929,8.05075e-06,0.00095194
48,88,0.2862,7.52704e-06,0.00095282
48,89,0.280466,6.98616e-06,0.000953656
48,90,0.274728,6.42893e-06,0.000954442
48,91,0.268984,5.85627e-06,0.000955174
48,92,0.263237,5.26926e-06,0.000955845
48,93,0.257486,4.66908e-06,0.000956451
48,94,0.251731,4.05702e-06,0.000956989
48,95,0.245973,3.43449e-06,0.000957454
48,96,0.240213,2.803e-06,0.000957842
48,97,0.23445,2.16413e-06,0.000958152
48,98,0.228686,1.51955e-06,0.00095838
48,99,0.222921,8.70963e-07,0.000958525
48,100,0.244299,0.0427526,-0.0465441
49,0,0.755705,0.0427519,-0.0465449
49,1,0.777092,5.68198e-07,0.000956949
49,2,0.771336,9.70193e-07,0.000956809
49,3,0.765582,1.37237e-06,0.000956588
49,4,0.759829,1.7748e-06,0.000956287
49,5,0.754078,2.17756e-06,0.000955911
49,6,0.748329,2.58065e-06,0.00095546
49,7,0.742583,2.98403e-06,0.000954939
49,8,0.736841,3.38762e-06,0.000954351
49,9,0.731102,3.79128e-06,0.0009537
49,10,0.725368,4.19479e-06,0.000952992
49,11,0.719638,4.59788e-06,0.00095223
49,12,0.713913,5.00024e-06,0.000951421
49,13,0.708192,5.40147e-06,0.000950569
49,14,0.702477,5.80114e-06,0.000949679
49,15,0.696768,6.19877e-06,0.000948758
49,16,0.691064,6.59383e-06,0.00094781
49,17,0.685365,6.98576e-06,0.000946841
49,18,0.679673,7.37398e-06,0.000945856
49,19,0.673987,7.75788e-06,0.00094486
49,20,0.668306,8.13684e-06,0.000943859
49,21,0.662632,8.51025e-06,0.000942857
49,22,0.656964,8.87749e-06,0.000941858
49,23,0.651301,9.23794e-06,0.000940867
49,24,0.645645,9.59102e-06,0.000939888
49,25,0.639994,9.93616e-06,0.000938925
49,26,0.63435,1.02728e-05,0.000937981
49,27,0.62871,1.06004e-05,0.000937058
49,28,0.623077,1.09186e-05,0.000936161
49,29,0.617448,1.12268e-05,0.000935292
49,30,0.611825,1.15247e-05,0.000934453
49,31,0.606207,1.18119e-05,0.000933646
49,32,0.600593,1.2088e-05,0.000932874
49,33,0.594984,1.23527e-05,0.000932137
49,34,0.58938,1.26058e-05,0.000931438
49,35,0.583779,1.28471e-05,0.000930778
49,36,0.578182,1.30763e-05,0.000930157
49,37,0.572589,1.32933e-05,0.000929577
49,38,0.566999,1.34979e-05,0.000929038
49,39,0.561413,1.369e-05,0.000928542
49,40,0.555829,1.38696e-05,0.000928089
49,41,0.550248,1.40365e-05,0.000927679
49,42,0.544669,1.41906e-05,0.000927312
49,43,0.539092,1.4332e-05,0.00092699
49,44,0.533517,1.44606e-05,0.000926712
49,45,0.527944,1.45764e-05,0.000926478
49,46,0.522371,1.46793e-05,0.000926289
49,47,0.5168,1.47694e-05,0.000926145
49,48,0.51123,1.48466e-05,0.000926045
49,49,0.50566,1.49109e-05,0.000925991
49,50,0.50009,1.49624e-05,0.000925981
49,51,0.49452,1.50009e-05,0.000926017
49,52,0.48895,1.50264e-05,0.000926097
49,53,0.483379,1.5039e-05,0.000926222
49,54,0.477807,1.50385e-05,0.000926393
49,55,0.472234,1.5025e-05,0.000926607
49,56,0.46666,1.49984e-05,0.000926867
49,57,0.461084,1.49586e-05,0.000927171
49,58,0.455506,1.49055e-05,0.00092752
49,59,0.449926,1.48391e-05,0.000927912
49,60,0.444343,1.47593e-05,0.000928349
49,61,0.438758,1.46659e-05,0.000928828
49,62,0.433169,1.45588e-05,0.000929351
49,63,0.427578,1.4438e-05,0.000929915
49,64,0.421982,1.43033e-05,0.000930522
49,65,0.416383,1.41546e-05,0.000931169
49,66,0.41078,1.39917e-05,0.000931855
49,67,0.405173,1.38146e-05,0.000932581
49,68,0.399561,1.3623e-05,0.000933343
49,69,0.393945,1.34168e-05,0.000934141
49,70,0.388324,1.3196e-05,0.000934974
49,71,0.382697,1.29603e-05,0.000935838
49,72,0.377065,1.27098e-05,0.000936733
49,73,0.371428,1.24442e-05,0.000937654
49,74,0.365785,1.21635e-05,0.000938601
49,75,0.360137,1.18676e-05,0.000939569
49,76,0.354482,1.15566e-05,0.000940556
49,77,0.348822,1.12303e-05,0.000941558
49,78,0.343155,1.08889e-05,0.000942571
49,79,0.337482,1.05323e-05,0.000943591
49,80,0.331804,1.01607e-05,0.000944614
49,81,0.326119,9.77423e-06,0.000945635
49,82,0.320428,9.37305e-06,0.00094665
49,83,0.31473,8.95741e-06,0.000947653
49,84,0.309027,8.52761e-06,0.00094864
49,85,0.303318,8.084e-06,0.000949604
49,86,0.297603,7.627e-06,0.000950541
49,87,0.291883,7.15708e-06,0.000951445
49,88,0.286158,6.67477e-06,0.00095231
49,89,0.280427,6.18069e-06,0.000953132
49,90,0.274691,5.6755e-06,0.000953905
49,91,0.268951,5.15993e-06,0.000954624
49,92,0.263207,4.63478e-06,0.000955283
49,93,0.257459,4.10091e-06,0.000955879
49,94,0.251708,3.55923e-06,0.000956408
49,95,0.245954,3.0107e-06,0.000956865
49,96,0.240197,2.45633e-06,0.000957246
49,97,0.234438,1.89716e-06,0.00095755
49,98,0.228677,1.33429e-06,0.000957775
49,99,0.222916,7.68829e-07,0.000957917
49,100,0.244298,0.0427524,-0.0465444
50,0,0.755703,0.0427521,-0.0465447
50,1,0.777088,6.68163e-07,0.000957392
50,2,0.77133,1.15164e-06,0.000957251
50,3,0.765573,1.6339e-06,0.000957029
50,4,0.759817,2.11445e-06,0.000956728
50,5,0.754063,2.59275e-06,0.00095635
50,6,0.748312,3.0683e-06,0.000955898
50,7,0.742564,3.54057e-06,0.000955375
50,8,0.736819,4.00904e-06,0.000954785
50,9,0.731078,4.47317e-06,0.000954133
50,10,0.725341,4.93244e-06,0.000953422
50,11,0.719608,5.38632e-06,0.000952657
50,12,0.71388,5.83428e-06,0.000951844
50,13,0.708157,6.27579e-06,0.000950988
50,14,0.70244,6.71033e-06,0.000950094
50,15,0.696728,7.1374e-06,0.000949167
50,16,0.691021,7.55649e-06,0.000948214
50,17,0.68532,7.96712e-06,0.000947239
50,18,0.679626,8.36882e-06,0.000946247
50,19,0.673937,8.76115e-06,0.000945245
50,20,0.668254,9.14367e-06,0.000944236
50,21,0.662578,9.51598e-06,0.000943226
50,22,0.656907,9.87771e-06,0.000942218
50,23,0.651243,1.02285e-05,0.000941218
50,24,0.645584,1.0568e-05,0.00094023
50,25,0.639932,1.0896e-05,0.000939256
50,26,0.634285,1.12121e-05,0.000938302
50,27,0.628644,1.15162e-05,0.000937369
50,28,0.623008,1.1808e-05,0.000936461
50,29,0.617378,1.20873e-05,0.00093558
50,30,0.611753,1.2354e-05,0.00093473
50,31,0.606133,1.26079e-05,0.000933911
50,32,0.600518,1.2849e-05,0.000933126
50,33,0.594908,1.30771e-05,0.000932378
50,34,0.589302,1.32923e-05,0.000931666
50,35,0.5837,1.34943e-05,0.000930993
50,36,0.578102,1.36833e-05,0.00093036
50,37,0.572507,1.38591e-05,0.000929767
50,38,0.566917,1.40218e-05,0.000929216
50,39,0.561329,1.41714e-05,0.000928706
50,40,0.555744,1.43079e-05,0.00092824
50,41,0.550162,1.44312e-05,0.000927817
50,42,0.544582,1.45415e-05,0.000927438
50,43,0.539005,1.46388e-05,0.000927103
50,44,0.533429,1.4723e-05,0.000926812
50,45,0.527855,1.47942e-05,0.000926565
50,46,0.522283,1.48525e-05,0.000926363
50,47,0.516711,1.48977e-05,0.000926206
50,48,0.51114,1.493e-05,0.000926094
50,49,0.50557,1.49494e-05,0.000926026
50,50,0.5,1.49559e-05,0.000926004
50,51,0.49443,1.49494e-05,0.000926026
50,52,0.48886,1.493e-05,0.000926094
50,53,0.483289,1.48977e-05,0.000926206
50,54,0.477717,1.48525e-05,0.000926363
50,55,0.472145,1.47942e-05,0.000926565
50,56,0.466571,1.4723e-05,0.000926812
50,57,0.460995,1.46388e-05,0.000927103
50,58,0.455418,1.45415e-05,0.000927438
50,59,0.449838,1.44312e-05,0.000927817
50,60,0.444256,1.43079e-05,0.00092824
50,61,0.438671,1.41714e-05,0.000928706
50,62,0.433083,1.40218e-05,0.000929216
50,63,0.427493,1.38591e-05,0.000929767
50,64,0.421898,1.36833e-05,0.00093036
50,65,0.4163,1.34943e-05,0.000930993
50,66,0.410698,1.32923e-05,0.000931666
50,67,0.405092,1.30771e-05,0.000932378
50,68,0.399482,1.2849e-05,0.000933126
50,69,0.393867,1.26079e-05,0.000933911
50,70,0.388247,1.2354e-05,0.00093473
50,71,0.382622,1.20873e-05,0.00093558
50,72,0.376992,1.1808e-05,0.000936461
50,73,0.371356,1.15162e-05,0.000937369
50,74,0.365715,1.12121e-05,0.000938302
50,75,0.360068,1.0896e-05,0.000939256
50,76,0.354416,1.0568e-05,0.00094023
50,77,0.348757,1.02285e-05,0.000941218
50,78,0.343093,9.87771e-06,0.000942218
50,79,0.337422,9.51598e-06,0.000943226
50,80,0.331746,9.14367e-06,0.000944236
50,81,0.326063,8.76115e-06,0.000945245
50,82,0.320374,8.36882e-06,0.000946247
50,83,0.31468,7.96712e-06,0.000947239
50,84,0.308979,7.55649e-06,0.000948214
50,85,0.303272,7.1374e-06,0.000949167
50,86,0.29756,6.71033e-06,0.000950094
50,87,0.291843,6.27579e-06,0.000950988
50,88,0.28612,5.83428e-06,0.000951844
50,89,0.280392,5.38632e-06,0.000952657
50,90,0.274659,4.93244e-06,0.000953422
50,91,0.268922,4.47317e-06,0.000954133
50,92,0.263181,4.00904e-06,0.000954785
50,93,0.257436,3.54057e-06,0.000955375
50,94,0.251688,3.0683e-06,0.000955898
50,95,0.245937,2.59275e-06,0.00095635
50,96,0.240183,2.11445e-06,0.000956728
50,97,0.234427,1.6339e-06,0.000957029
50,98,0.22867,1.15164e-06,0.000957251
50,99,0.222912,6.68163e-07,0.000957392
50,100,0.244297,0.0427521,-0.0465447
51,0,0.755702,0.0427524,-0.0465444
51,1,0.777084,7.68829e-07,0.000957917
51,2,0.771323,1.33429e-06,0.000957775
51,3,0.765562,1.89716e-06,0.00095755
51,4,0.759803,2.45633e-06,0.000957246
51,5,0.754046,3.0107e-06,0.000956865
51,6,0.748292,3.55923e-06,0.000956408
51,7,0.742541,4.10091e-06,0.000955879
51,8,0.736793,4.63478e-06,0.000955283
51,9,0.731049,5.15993e-06,0.000954624
51,10,0.725309,5.6755e-06,0.000953905
51,11,0.719573,6.18069e-06,0.000953132
51,12,0.713842,6.67477e-06,0.00095231
51,13,0.708117,7.15708e-06,0.000951445
51,14,0.702397,7.627e-06,0.000950541
51,15,0.696682,8.084e-06,0.000949604
51,16,0.690973,8.52761e-06,0.00094864
51,17,0.68527,8.95741e-06,0.000947653
51,18,0.679572,9.37305e-06,0.00094665
51,19,0.673881,9.77423e-06,0.000945635
51,20,0.668196,1.01607e-05,0.000944614
51,21,0.662518,1.05323e-05,0.000943591
51,22,0.656845,1.08889e-05,0.000942571
51,23,0.651178,1.12303e-05,0.000941558
51,24,0.645518,1.15566e-05,0.000940556
51,25,0.639863,1.18676e-05,0.000939569
51,26,0.634215,1.21635e-05,0.000938601
51,27,0.628572,1.24442e-05,0.000937654
51,28,0.622935,1.27098e-05,0.000936733
51,29,0.617303,1.29603e-05,0.000935838
51,30,0.611676,1.3196e-05,0.000934974
51,31,0.606055,1.34168e-05,0.000934141
51,32,0.600439,1.3623e-05,0.000933343
51,33,0.594827,1.38146e-05,0.000932581
51,34,0.58922,1.39917e-05,0.000931855
51,35,0.583617,1.41546e-05,0.000931169
51,36,0.578018,1.43033e-05,0.000930522
51,37,0.572422,1.4438e-05,0.000929915
51,38,0.566831,1.45588e-05,0.000929351
51,39,0.561242,1.46659e-05,0.000928828
51,40,0.555657,1.47593e-05,0.000928349
51,41,0.550074,1.48391e-05,0.000927912
51,42,0.544494,1.49055e-05,0.00092752
51,43,0.538916,1.49586e-05,0.000927171
51,44,0.53334,1.49984e-05,0.000926867
51,45,0.527766,1.5025e-05,0.000926607
51,46,0.522193,1.50385e-05,0.000926393
51,47,0.516621,1.5039e-05,0.000926222
51,48,0.51105,1.50264e-05,0.000926097
51,49,0.50548,1.50009e-05,0.000926017
51,50,0.49991,1.49624e-05,0.000925981
51,51,0.49434,1.49109e-05,0.000925991
51,52,0.48877,1.48466e-05,0.000926045
51,53,0.4832,1.47694e-05,0.000926145
51,54,0.477629,1.46793e-05,0.000926289
51,55,0.472056,1.45764e-05,0.000926478
51,56,0.466483,1.44606e-05,0.000926712
51,57,0.460908,1.4332e-05,0.00092699
51,58,0.455331,1.41906e-05,0.000927312
51,59,0.449752,1.40365e-05,0.000927679
51,60,0.444171,1.38696e-05,0.000928089
51,61,0.438587,1.369e-05,0.000928542
51,62,0.433001,1.34979e-05,0.000929038
51,63,0.427411,1.32933e-05,0.000929577
51,64,0.421818,1.30763e-05,0.000930157
51,65,0.416221,1.28471e-05,0.000930778
51,66,0.41062,1.26058e-05,0.000931438
51,67,0.405016,1.23527e-05,0.000932137
51,68,0.399407,1.2088e-05,0.000932874
51,69,0.393793,1.18119e-05,0.000933646
51,70,0.388175,1.15247e-05,0.000934453
51,71,0.382552,1.12268e-05,0.000935292
51,72,0.376923,1.09186e-05,0.000936161
51,73,0.37129,1.06004e-05,0.000937058
51,74,0.36565,1.02728e-05,0.000937981
51,75,0.360006,9.93616e-06,0.000938925
51,76,0.354355,9.59102e-06,0.000939888
51,77,0.348699,9.23794e-06,0.000940867
51,78,0.343036,8.87749e-06,0.000941858
51,79,0.337368,8.51025e-06,0.000942857
51,80,0.331694,8.13684e-06,0.000943859
51,81,0.326013,7.75788e-06,0.00094486
51,82,0.320327,7.37398e-06,0.000945856
51,83,0.314635,6.98576e-06,0.000946841
51,84,0.308936,6.59383e-06,0.00094781
51,85,0.303232,6.19877e-06,0.000948758
51,86,0.297523,5.80114e-06,0.000949679
51,87,0.291808,5.40147e-06,0.000950569
51,88,0.286087,5.00024e-06,0.000951421
51,89,0.280362,4.59788e-06,0.00095223
51,90,0.274632,4.19479e-06,0.000952992
51,91,0.268898,3.79128e-06,0.0009537
51,92,0.263159,3.38762e-06,0.000954351
51,93,0.257417,2.98403e-06,0.000954939
51,94,0.251671,2.58065e-06,0.00095546
51,95,0.245922,2.17756e-06,0.000955911
51,96,0.240171,1.7748e-06,0.000956287
51,97,0.234418,1.37237e-06,0.000956588
51,98,0.228664,9.70193e-07,0.000956809
51,99,0.222908,5.68198e-07,0.000956949
51,100,0.244295,0.0427519,-0.0465449
52,0,0.755701,0.0427526,-0.0465441
52,1,0.777079,8.70963e-07,0.000958525
52,2,0.771314,1.51955e-06,0.00095838
52,3,0.76555,2.16413e-06,0.000958152
52,4,0.759787,2.803e-06,0.000957842
52,5,0.754027,3.43449e-06,0.000957454
52,6,0.748269,4.05702e-06,0.000956989
52,7,0.742514,4.66908e-06,0.000956451
52,8,0.736763,5.26926e-06,0.000955845
52,9,0.731016,5.85627e-06,0.000955174
52,10,0.725272,6.42893e-06,0.000954442
52,11,0.719534,6.98616e-06,0.000953656
52,12,0.7138,7.52704e-06,0.00095282
52,13,0.708071,8.05075e-06,0.00095194
52,14,0.702348,8.5566e-06,0.000951021
52,15,0.69663,9.04401e-06,0.000950068
52,16,0.690918,9.51255e-06,0.000949087
52,17,0.685213,9.96187e-06,0.000948084
52,18,0.679513,1.03917e-05,0.000947064
52,19,0.673819,1.0802e-05,0.000946032
52,20,0.668132,1.11926e-05,0.000944994
52,21,0.662451,1.15637e-05,0.000943954
52,22,0.656776,1.19152e-05,0.000942916
52,23,0.651108,1.22473e-05,0.000941886
52,24,0.645445,1.25603e-05,0.000940867
52,25,0.639789,1.28545e-05,0.000939863
52,26,0.634139,1.313e-05,0.000938878
52,27,0.628494,1.33873e-05,0.000937915
52,28,0.622855,1.36266e-05,0.000936977
52,29,0.617222,1.38483e-05,0.000936066
52,30,0.611595,1.40528e-05,0.000935186
52,31,0.605972,1.42404e-05,0.000934338
52,32,0.600354,1.44115e-05,0.000933524
52,33,0.594742,1.45664e-05,0.000932746
52,34,0.589133,1.47055e-05,0.000932006
52,35,0.583529,1.48291e-05,0.000931304
52,36,0.57793,1.49374e-05,0.000930643
52,37,0.572334,1.50309e-05,0.000930022
52,38,0.566741,1.51096e-05,0.000929443
52,39,0.561152,1.5174e-05,0.000928907
52,40,0.555567,1.52242e-05,0.000928413
52,41,0.549983,1.52604e-05,0.000927963
52,42,0.544403,1.52828e-05,0.000927557
52,43,0.538825,1.52916e-05,0.000927196
52,44,0.533249,1.5287e-05,0.000926878
52,45,0.527674,1.52689e-05,0.000926605
52,46,0.522102,1.52377e-05,0.000926377
52,47,0.51653,1.51932e-05,0.000926194
52,48,0.510959,1.51357e-05,0.000926056
52,49,0.505389,1.50652e-05,0.000925962
52,50,0.49982,1.49817e-05,0.000925914
52,51,0.494251,1.48854e-05,0.00092591
52,52,0.488681,1.47761e-05,0.000925952
52,53,0.483111,1.4654e-05,0.000926039
52,54,0.477541,1.45191e-05,0.00092617
52,55,0.471969,1.43714e-05,0.000926346
52,56,0.466397,1.42111e-05,0.000926567
52,57,0.460823,1.40381e-05,0.000926833
52,58,0.455247,1.38525e-05,0.000927142
52,59,0.449669,1.36544e-05,0.000927496
52,60,0.444089,1.34439e-05,0.000927894
52,61,0.438506,1.32212e-05,0.000928335
52,62,0.432921,1.29865e-05,0.000928819
52,63,0.427333,1.27399e-05,0.000929345
52,64,0.421741,1.24816e-05,0.000929913
52,65,0.416146,1.2212e-05,0.000930522
52,66,0.410547,1.19313e-05,0.000931172
52,67,0.404944,1.16399e-05,0.00093186
52,68,0.399336,1.13383e-05,0.000932586
52,69,0.393725,1.10269e-05,0.000933348
52,70,0.388108,1.07062e-05,0.000934144
52,71,0.382487,1.03767e-05,0.000934974
52,72,0.37686,1.00392e-05,0.000935834
52,73,0.371229,9.69422e-06,0.000936723
52,74,0.365591,9.34251e-06,0.000937637
52,75,0.359949,8.98483e-06,0.000938575
52,76,0.3543,8.62197e-06,0.000939531
52,77,0.348646,8.25476e-06,0.000940505
52,78,0.342986,7.88404e-06,0.00094149
52,79,0.33732,7.51069e-06,0.000942485
52,80,0.331648,7.13557e-06,0.000943483
52,81,0.32597,6.75954e-06,0.000944482
52,82,0.320286,6.38345e-06,0.000945475
52,83,0.314596,6.00811e-06,0.000946459
52,84,0.3089,5.63429e-06,0.000947427
52,85,0.303198,5.2627e-06,0.000948374
52,86,0.297491,4.89398e-06,0.000949296
52,87,0.291778,4.5287e-06,0.000950187
52,88,0.28606,4.16731e-06,0.00095104
52,89,0.280337,3.81017e-06,0.000951851
52,90,0.274609,3.45754e-06,0.000952615
52,91,0.268877,3.10952e-06,0.000953325
52,92,0.26314,2.76614e-06,0.000953978
52,93,0.2574,2.42728e-06,0.000954568
52,94,0.251657,2.09269e-06,0.000955092
52,95,0.245911,1.76203e-06,0.000955545
52,96,0.240162,1.43484e-06,0.000955923
52,97,0.234411,1.11056e-06,0.000956225
52,98,0.228658,7.88568e-07,0.000956447
52,99,0.222905,4.68165e-07,0.000956588
52,100,0.244294,0.0427517,-0.046545
53,0,0.755699,0.0427529,-0.0465437
53,1,0.777074,9.75343e-07,0.000959217
53,2,0.771304,1.7088e-06,0.000959068
53,3,0.765536,2.43682e-06,0.000958834
53,4,0.759769,3.15705e-06,0.000958517
53,5,0.754005,3.86725e-06,0.000958119
53,6,0.748243,4.56528e-06,0.000957643
53,7,0.742485,5.24912e-06,0.000957092
53,8,0.736729,5.91692e-06,0.000956471
53,9,0.730978,6.56698e-06,0.000955783
53,10,0.725231,7.19779e-06,0.000955035
53,11,0.719489,7.80801e-06,0.00095423
53,12,0.713752,8.3965e-06,0.000953375
53,13,0.70802,8.9623e-06,0.000952474
53,14,0.702294,9.50463e-06,0.000951534
53,15,0.696573,1.00229e-05,0.00095056
53,16,0.690858,1.05167e-05,0.000949557
53,17,0.68515,1.09858e-05,0.000948532
53,18,0.679447,1.143e-05,0.00094749
53,19,0.673751,1.18494e-05,0.000946436
53,20,0.668062,1.22442e-05,0.000945376
53,21,0.662378,1.26145e-05,0.000944314
53,22,0.656702,1.29608e-05,0.000943255
53,23,0.651031,1.32835e-05,0.000942203
53,24,0.645367,1.3583e-05,0.000941163
53,25,0.639709,1.38599e-05,0.000940139
53,26,0.634057,1.41148e-05,0.000939134
53,27,0.628411,1.43483e-05,0.000938151
53,28,0.622771,1.4561e-05,0.000937194
53,29,0.617136,1.47535e-05,0.000936264
53,30,0.611507,1.49265e-05,0.000935366
53,31,0.605884,1.50806e-05,0.0009345
53,32,0.600265,1.52162e-05,0.000933669
53,33,0.594652,1.53341e-05,0.000932875
53,34,0.589043,1.54348e-05,0.000932118
53,35,0.583438,1.55187e-05,0.0009314
53,36,0.577838,1.55864e-05,0.000930723
53,37,0.572241,1.56383e-05,0.000930087
